"termid","lab_year","n_record","n_patient","distancetoroot","label"
"HP:0011021",2019,27989,8299,4,"Abnormality of circulating enzyme level"
"HP:0031138",2019,24043,11298,4,"Abnormal B-type natriuretic peptide level"
"HP:0040133",2019,37918,16171,4,"Abnormal serum ferritin"
"HP:0010990",2019,27737,4036,4,"Abnormality of the common coagulation pathway"
"HP:0410282",2019,31367,4095,4,"Abnormal circulating amylase level"
"HP:0010989",2019,2097,821,4,"Abnormality of the intrinsic pathway"
"HP:0004369",2019,20917,1801,4,"Decreased purine level"
"HP:0002921",2019,2958,846,4,"Abnormality of the cerebrospinal fluid"
"HP:0001900",2019,1557,504,4,"Increased hemoglobin"
"HP:0003287",2019,83,26,4,"Abnormality of mitochondrial metabolism"
"HP:0012603",2019,34,32,4,"Abnormal urine sodium concentration"
"HP:0011976",2019,2,1,4,"Elevated urinary catecholamines"
"HP:0012416",2019,237878,43398,5,"Hypercapnia"
"HP:0032310",2019,3158,1887,5,"Granulocytosis"
"HP:0020064",2019,134761,34742,5,"Abnormal eosinophil count"
"HP:0001880",2019,134629,34657,5,"Eosinophilia"
"HP:0002905",2019,62371,10233,5,"Hyperphosphatemia"
"HP:0002149",2019,12288,4350,5,"Hyperuricemia"
"HP:0004341",2019,3120,2186,5,"Abnormality of vitamin B12 metabolism"
"HP:0031963",2019,19602,11895,5,"Decreased serum anion gap"
"HP:0002912",2019,596,411,5,"Methylmalonic acidemia"
"HP:0001913",2019,3509,2472,5,"Granulocytopenia"
"HP:0025456",2019,1731,693,5,"Abnormal CSF protein level"
"HP:0030976",2019,1840,745,5,"Abnormal factor VIII activity"
"HP:0002150",2019,420,223,5,"Hypercalciuria"
"HP:0010899",2019,107,70,5,"Abnormal circulating aspartate family amino acid concentration"
"HP:0004339",2019,371,319,5,"Abnormal circulating sulfur amino acid concentration"
"HP:0025139",2019,178,124,5,"Increased serum estrone"
"HP:0031899",2019,83,26,5,"Abnormal coagulation factor V activity"
"HP:0030344",2019,122,102,5,"Decreased circulating luteinizing hormone level"
"HP:0012605",2019,9,9,5,"Hypernatriuria"
"HP:0025343",2019,18,16,5,"Lupus anticoagulant"
"HP:0003074",2019,1859057,185152,5,"Hyperglycemia"
"HP:0012053",2019,60966,38193,5,"Low serum calcifediol"
"HP:0001879",2019,134761,34742,5,"Abnormal eosinophil morphology"
"HP:0004313",2019,97299,4700,5,"Decreased circulating antibody level"
"HP:0012101",2019,198518,35811,5,"Decreased serum creatinine"
"HP:0001874",2019,765440,99975,5,"Abnormality of neutrophils"
"HP:0003124",2019,53098,47854,5,"Hypercholesterolemia"
"HP:0002925",2019,17940,12257,5,"Increased thyroid-stimulating hormone level"
"HP:0031969",2019,48870,17532,5,"Reduced blood urea nitrogen"
"HP:0012417",2019,501235,77429,5,"Hypocapnia"
"HP:0002155",2019,72544,47804,5,"Hypertriglyceridemia"
"HP:0003146",2019,1098,940,5,"Hypocholesterolemia"
"HP:0011030",2019,89204,21848,5,"Abnormal blood transition element cation concentration"
"HP:0031507",2019,7473,3674,5,"Decreased circulating thyroxine level"
"HP:0032199",2019,306406,37739,5,"Abnormal prothrombin time"
"HP:0000859",2019,193,91,5,"Hyperaldosteronism"
"HP:0011991",2019,765440,99975,5,"Abnormal neutrophil count"
"HP:0031185",2019,24043,11298,5,"Increased NT-proBNP level"
"HP:0032067",2019,144999,34483,5,"Elevated serum bicarbonate concentration"
"HP:0032066",2019,62322,12422,5,"Decreased serum bicarbonate concentration"
"HP:0030796",2019,583,478,5,"Increased C-peptide level"
"HP:0032069",2019,2007,1748,5,"Anti-thyroglobulin antibody positivity"
"HP:0012153",2019,370,347,5,"Hypotriglyceridemia"
"HP:0025465",2019,5758,1986,5,"Abnormal circulating beta globulin level"
"HP:0030795",2019,538,404,5,"Reduced C-peptide level"
"HP:0025380",2019,23,21,5,"Increased serum androstenedione"
"HP:0031415",2019,73,68,5,"High serum calcitriol"
"HP:0025134",2019,237,179,5,"Increased serum estradiol"
"HP:0031098",2019,12326,9166,5,"Decreased thyroid-stimulating hormone level"
"HP:0002907",2019,34568,25667,5,"Microscopic hematuria"
"HP:0003127",2019,386,258,5,"Hypocalciuria"
"HP:0002910",2019,403673,45676,5,"Elevated hepatic transaminase"
"HP:0010892",2019,326,91,5,"Abnormal circulating branched chain amino acid concentration"
"HP:0008232",2019,128,111,5,"Elevated circulating follicle stimulating hormone level"
"HP:0001912",2019,103626,38666,5,"Abnormal basophil morphology"
"HP:0031904",2019,54,50,5,"Abnormal total hemolytic complement activity"
"HP:0410244",2019,36,8,5,"Abnormal circulating IgD level"
"HP:0012311",2019,312590,58924,5,"Monocytosis"
"HP:0012025",2019,78,63,5,"Abnormal circulating ornithine concentration"
"HP:0100510",2019,27,25,5,"Low levels of vitamin C"
"HP:0003073",2019,624197,34907,5,"Hypoalbuminemia"
"HP:0010902",2019,108,68,5,"Abnormal circulating glutamine family amino acid concentration"
"HP:0031032",2019,2,1,5,"Decreased retinol-binding protein level"
"HP:0003113",2019,97957,17795,5,"Hypochloremia"
"HP:0003081",2019,8,4,5,"Increased urinary potassium"
"HP:0045057",2019,1487,461,5,"Decreased levels of alpha-fetoprotein"
"HP:0032336",2019,9412,1440,5,"Increased circulating specific IgE antibody"
"HP:0025454",2019,1227,418,5,"Abnormal CSF metabolite level"
"HP:0006254",2019,5052,1126,5,"Elevated alpha-fetoprotein"
"HP:0031506",2019,3703,2230,5,"Increased circulating thyroxine level"
"HP:0031199",2019,3535,2946,5,"Acellular urinary casts"
"HP:0002151",2019,155320,25573,5,"Increased serum lactate"
"HP:0002923",2019,1452,1027,5,"Rheumatoid factor positive"
"HP:0410243",2019,41574,4134,5,"Abnormal circulating IgM level"
"HP:0008214",2019,19,19,5,"Decreased serum estradiol"
"HP:0410242",2019,42312,4988,5,"Abnormal circulating IgG level"
"HP:0010930",2019,469004,78433,5,"Abnormal blood monovalent inorganic cation concentration"
"HP:0002148",2019,51700,11195,5,"Hypophosphatemia"
"HP:0031806",2019,103626,38666,5,"Abnormal basophil count"
"HP:0030341",2019,101,89,5,"Decreased circulating follicle stimulating hormone level"
"HP:0012343",2019,13082,7183,5,"Decreased serum ferritin"
"HP:0003234",2019,83,26,5,"Decreased plasma carnitine"
"HP:0031962",2019,14080,6546,5,"Elevated serum anion gap"
"HP:0012418",2019,111716,28016,5,"Hypoxemia"
"HP:0004431",2019,1361,550,5,"Complement deficiency"
"HP:0012312",2019,97558,16779,5,"Monocytopenia"
"HP:0008207",2019,2892,1407,5,"Primary adrenal insufficiency"
"HP:0008163",2019,2887,1402,5,"Decreased circulating cortisol level"
"HP:0003537",2019,20917,1801,5,"Hypouricemia"
"HP:0410240",2019,39896,4544,5,"Abnormal circulating IgA level"
"HP:0040216",2019,67,67,5,"Hypoinsulinemia"
"HP:0011969",2019,195,173,5,"Elevated circulating luteinizing hormone level"
"HP:0031798",2019,60,53,5,"Elevated apolipoprotein B level"
"HP:0001888",2019,751030,85230,5,"Lymphopenia"
"HP:0012364",2019,30,14,5,"Decreased urinary potassium"
"HP:0012117",2019,17847,13162,5,"Hyperalbuminemia"
"HP:0001992",2019,7,7,5,"Organic aciduria"
"HP:0012335",2019,1187,778,5,"Abnormality of folate metabolism"
"HP:0010684",2019,9,9,5,"Low alkaline phosphatase of bone origin"
"HP:0025484",2019,67,36,5,"Increased circulating thyroglobulin level"
"HP:0010979",2019,103659,79264,5,"Abnormality of lipoprotein cholesterol concentration"
"HP:0030208",2019,92,35,5,"Acetylcholine receptor antibody positivity"
"HP:0001943",2019,68831,20315,5,"Hypoglycemia"
"HP:0010679",2019,34,30,5,"Elevated tissue non-specific alkaline phosphatase"
"HP:0003259",2019,455559,55304,5,"Elevated serum creatinine"
"HP:0011423",2019,289762,58133,5,"Hyperchloremia"
"HP:0011227",2019,43579,13143,5,"Elevated C-reactive protein level"
"HP:0010927",2019,525124,64989,5,"Abnormal blood inorganic cation concentration"
"HP:0001987",2019,8416,2350,5,"Hyperammonemia"
"HP:0001976",2019,257,84,5,"Reduced antithrombin III activity"
"HP:0003118",2019,812,493,5,"Increased circulating cortisol level"
"HP:0011898",2019,27654,4023,5,"Abnormality of circulating fibrinogen"
"HP:0010686",2019,23,20,5,"Low alkaline phosphatase of hepatic origin"
"HP:0040075",2019,250,222,5,"Hypopituitarism"
"HP:0011979",2019,2,1,5,"Elevated urinary dopamine"
"HP:0010915",2019,97,54,5,"Abnormal circulating pyruvate family amino acid concentration"
"HP:0003138",2019,525862,71826,5,"Increased blood urea nitrogen"
"HP:0010681",2019,45,42,5,"Elevated intestinal alkaline phosphatase"
"HP:0012419",2019,206396,25245,5,"Hyperoxemia"
"HP:0012604",2019,25,23,5,"Hyponatriuria"
"HP:0100827",2019,58237,20051,5,"Lymphocytosis"
"HP:0040081",2019,27989,8299,5,"Abnormal circulating creatine kinase concentration"
"HP:0010702",2019,27272,5389,5,"Increased circulating antibody level"
"HP:0410288",2019,15842,2765,5,"Hyperamylasemia"
"HP:0011839",2019,30317,6939,5,"Abnormal T cell count"
"HP:0012594",2019,12462,7564,5,"Microalbuminuria"
"HP:0003281",2019,24836,9445,5,"Increased serum ferritin"
"HP:0010514",2019,1803,1392,5,"Hyperpituitarism"
"HP:0012212",2019,2208,543,5,"Abnormal glomerular filtration rate"
"HP:0410289",2019,15525,1450,5,"Hypoamylasemia"
"HP:0030984",2019,122,87,5,"Abnormal serum bile acid concentration"
"HP:0010966",2019,83,26,5,"Abnormal circulating fatty-acid anion concentration"
"HP:0010839",2019,21,15,5,"Increased urinary copper concentration"
"HP:0410227",2019,2392,332,6,"Increased anti-food allergen IgE antibody level"
"HP:0031964",2019,175257,33197,6,"Elevated serum alanine aminotransferase"
"HP:0002922",2019,1510,629,6,"Increased CSF protein"
"HP:0004921",2019,37646,12511,6,"Abnormal magnesium concentration"
"HP:0031888",2019,11235,5761,6,"Abnormal HDL cholesterol concentration"
"HP:0011042",2019,263850,53862,6,"Abnormal blood potassium concentration"
"HP:0005403",2019,30317,6939,6,"Decrease in T cell count"
"HP:0003261",2019,8155,2315,6,"Increased circulating IgA level"
"HP:0010981",2019,10375,4932,6,"Hypolipoproteinemia"
"HP:0031886",2019,75289,67518,6,"Abnormal LDL cholesterol concentration"
"HP:0032236",2019,49230,7213,6,"Increased circulating immature neutrophil count"
"HP:0031200",2019,3535,2946,6,"Hyaline casts"
"HP:0002720",2019,31741,2258,6,"Decreased circulating IgA level"
"HP:0004363",2019,487478,62674,6,"Abnormal circulating calcium concentration"
"HP:0012202",2019,122,87,6,"Increased serum bile acid concentration"
"HP:0011899",2019,18487,3135,6,"Hyperfibrinogenemia"
"HP:0010914",2019,159,87,6,"Abnormal circulating valine concentration"
"HP:0008151",2019,294689,33432,6,"Prolonged prothrombin time"
"HP:0010980",2019,93284,74788,6,"Hyperlipoproteinemia"
"HP:0010836",2019,115,67,6,"Abnormal circulating copper concentration"
"HP:0012213",2019,2208,543,6,"Decreased glomerular filtration rate"
"HP:0032198",2019,11717,4793,6,"Decreased prothrombin time"
"HP:0040126",2019,2524,1841,6,"Abnormal vitamin B12 level"
"HP:0012026",2019,51,39,6,"Hyperornithinemia"
"HP:0032385",2019,667,549,6,"Abnormal circulating transferrin level"
"HP:0002850",2019,38111,3019,6,"Decreased circulating total IgM"
"HP:0003225",2019,74,20,6,"Reduced coagulation factor V activity"
"HP:0008277",2019,168,99,6,"Abnormal blood zinc concentration"
"HP:0003236",2019,18173,7055,6,"Elevated serum creatine kinase"
"HP:0410246",2019,36,8,6,"Increased circulating IgD level"
"HP:0010909",2019,65,42,6,"Abnormal circulating arginine concentration"
"HP:0025345",2019,5091,1455,6,"Abnormality of circulating beta-2-microglobulin level"
"HP:0011897",2019,553462,81539,6,"Neutrophilia"
"HP:0005421",2019,938,410,6,"Decreased serum complement C3"
"HP:0410235",2019,832,449,6,"Increased anti-insect IgE antibody level"
"HP:0004315",2019,27318,2387,6,"Decreased circulating IgG level"
"HP:0011031",2019,88921,21776,6,"Abnormality of iron homeostasis"
"HP:0011936",2019,83,26,6,"Decreased plasma total carnitine"
"HP:0000830",2019,250,222,6,"Anterior hypopituitarism"
"HP:0031889",2019,17135,15054,6,"Abnormal VLDL cholesterol concentration"
"HP:0011996",2019,9,6,6,"Elevated coagulation factor V activity"
"HP:0045042",2019,423,241,6,"Decreased serum complement C4"
"HP:0031807",2019,103549,38620,6,"Increased basophil count"
"HP:0031884",2019,1194,414,6,"Abnormal CSF glucose level"
"HP:0010639",2019,30,26,6,"Elevated alkaline phosphatase of bone origin"
"HP:0500238",2019,15,8,6,"Abnormal CSF albumin concentration"
"HP:0001875",2019,162748,24176,6,"Neutropenia"
"HP:0010912",2019,167,17,6,"Abnormal circulating isoleucine concentration"
"HP:0010901",2019,55,41,6,"Abnormal circulating methionine concentration"
"HP:0030085",2019,33,10,6,"Abnormal CSF lactate level"
"HP:0031906",2019,54,50,6,"Decreased total hemolytic complement activity"
"HP:0010967",2019,83,26,6,"Abnormal circulating carnitine concentration"
"HP:0030977",2019,1338,577,6,"Increased factor VIII activity"
"HP:0010931",2019,205154,47100,6,"Abnormal blood sodium concentration"
"HP:0500155",2019,52,39,6,"Abnormal circulating asparagine concentration"
"HP:0410238",2019,3085,701,6,"Increased anti-plant product IgE antibody level"
"HP:0010638",2019,4,4,6,"Elevated alkaline phosphatase of hepatic origin"
"HP:0410232",2019,1499,454,6,"Increased anti-fungi IgE antibody level"
"HP:0011900",2019,9167,1053,6,"Hypofibrinogenemia"
"HP:0410223",2019,505,459,6,"Increased anti-dust mite IgE antibody level"
"HP:0032232",2019,9816,1810,6,"Increased circulating creatine kinase MB isoform"
"HP:0010919",2019,316,278,6,"Abnormal circulating homocysteine concentration"
"HP:0003125",2019,502,183,6,"Reduced factor VIII activity"
"HP:0010916",2019,97,54,6,"Abnormal circulating alanine concentration"
"HP:0000870",2019,1480,1226,6,"Increased circulating prolactin concentration"
"HP:0031956",2019,228416,33936,6,"Elevated serum aspartate aminotransferase"
"HP:0003496",2019,3463,1124,6,"Increased circulating IgM level"
"HP:0025540",2019,30317,6939,6,"Abnormal T cell subset distribution"
"HP:0025457",2019,206,79,6,"Decreased CSF protein"
"HP:0040087",2019,1187,778,6,"Abnormal blood folate concentration"
"HP:0010907",2019,43,34,6,"Abnormal circulating proline concentration"
"HP:0410221",2019,1099,570,6,"Increased anti-animal protein IgE antibody level"
"HP:0003237",2019,14994,2702,6,"Increased circulating IgG level"
"HP:0031891",2019,132,109,6,"Decreased eosinophil count"
"HP:0003159",2019,7,7,6,"Hyperoxaluria"
"HP:0031808",2019,77,68,6,"Decreased basophil count"
"HP:0500163",2019,27,24,6,"Hypoornithinemia"
"HP:0004319",2019,5,5,6,"Decreased circulating aldosterone level"
"HP:0032238",2019,23625,5487,7,"Increased circulating metamyelocyte count"
"HP:0040130",2019,61098,17868,7,"Abnormal serum iron concentration"
"HP:0003141",2019,74732,67086,7,"Increased LDL cholesterol concentration"
"HP:0003228",2019,45047,14005,7,"Hypernatremia"
"HP:0032164",2019,1144,753,7,"Increased blood folate concentration"
"HP:0003348",2019,80,38,7,"Hyperalaninemia"
"HP:0032237",2019,25605,6017,7,"Increased circulating myelocyte count"
"HP:0003072",2019,62414,19934,7,"Hypercalcemia"
"HP:0500267",2019,29831,6879,7,"Abnormal proportion of CD4-positive helper T cells"
"HP:0410233",2019,10,3,7,"Increased anti-meat allergen IgE antibody level"
"HP:0410230",2019,1147,195,7,"Increased anti-nut food product IgE antibody level"
"HP:0410248",2019,505,459,7,"Increased anti-house dust mite IgE antibody level"
"HP:0025346",2019,5083,1449,7,"Increased circulating beta-2-microglobulin level"
"HP:0003658",2019,17,17,7,"Hypomethioninemia"
"HP:0410222",2019,644,147,7,"Increased anti-seafood IgE antibody level"
"HP:0031885",2019,1008,367,7,"Hyperglycorrhachia"
"HP:0002902",2019,160107,35986,7,"Hyponatremia"
"HP:0002153",2019,115785,31222,7,"Hyperkalemia"
"HP:0005961",2019,58,39,7,"Hypoargininemia"
"HP:0002917",2019,19007,6261,7,"Hypomagnesemia"
"HP:0010910",2019,101,57,7,"Hypervalinemia"
"HP:0011972",2019,186,61,7,"Hypoglycorrhachia"
"HP:0025196",2019,5192,2739,7,"Increased total iron binding capacity"
"HP:0032135",2019,203,92,7,"Decreased circulating IgG subclass level"
"HP:0025347",2019,8,6,7,"Decreased circulating beta-2-microglobulin level"
"HP:0003563",2019,557,440,7,"Decreased LDL cholesterol concentration"
"HP:0100507",2019,43,26,7,"Reduced blood folate concentration"
"HP:0008358",2019,32,26,7,"Hyperprolinemia"
"HP:0003362",2019,17127,15047,7,"Increased VLDL cholesterol concentration"
"HP:0500153",2019,7,3,7,"Hyperargininemia"
"HP:0031393",2019,486,167,7,"Abnormal proportion of CD8-positive T cells"
"HP:0002918",2019,18639,7321,7,"Hypermagnesemia"
"HP:0410228",2019,348,114,7,"Increased anti-plant based food allergen IgE antibody level"
"HP:0005407",2019,29831,6879,7,"Decreased proportion of CD4-positive helper T cells"
"HP:0002490",2019,30,8,7,"Increased CSF lactate"
"HP:0100502",2019,2524,1841,7,"Vitamin B12 deficiency"
"HP:0410220",2019,117,52,7,"Increased anti-dairy protein IgE antibody level"
"HP:0500156",2019,30,23,7,"Hyperasparaginemia"
"HP:0030086",2019,3,3,7,"Reduced CSF lactate"
"HP:0031831",2019,153,93,7,"Decreased serum zinc"
"HP:0003233",2019,9810,4565,7,"Decreased HDL cholesterol concentration"
"HP:0005415",2019,486,167,7,"Decreased proportion of CD8-positive T cells"
"HP:0012184",2019,1425,1199,7,"Increased HDL cholesterol concentration"
"HP:0002900",2019,148065,28870,7,"Hypokalemia"
"HP:0500154",2019,17,17,7,"Hypoalaninemia"
"HP:0040086",2019,250,222,7,"Abnormal prolactin level"
"HP:0010913",2019,167,17,7,"Hyperisoleucinemia"
"HP:0032387",2019,603,494,7,"Reduced transferrin level"
"HP:0032254",2019,39,25,7,"Increased circulating copper concentration"
"HP:0032296",2019,543,268,7,"Increased circulating IgG subclass"
"HP:0410247",2019,1014,557,7,"Increased anti-animal dander IgE antibody level"
"HP:0500139",2019,11,8,7,"Hypoprolinemia"
"HP:0410231",2019,126,75,7,"Increased anti-egg IgE antibody level"
"HP:0002901",2019,425064,46706,7,"Hypocalcemia"
"HP:0500157",2019,22,17,7,"Hypoasparaginemia"
"HP:0002160",2019,316,278,7,"Hyperhomocystinemia"
"HP:0500132",2019,58,34,7,"Hypovalinemia"
"HP:0032386",2019,64,55,7,"Elevated transferrin level"
"HP:0011967",2019,76,42,7,"Decreased circulating copper concentration"
"HP:0011424",2019,15,7,7,"Increased serum zinc"
"HP:0003235",2019,38,24,7,"Hypermethioninemia"
"HP:0025458",2019,15,8,7,"Decreased CSF albumin concentration"
"HP:0031243",2019,8,7,7,"Decreased VLDL cholesterol concentration"
"HP:0032298",2019,391,220,8,"Increased circulating IgG1 level"
"HP:0040303",2019,54321,15477,8,"Decreased serum iron"
"HP:0008202",2019,250,222,8,"Reduced circulating prolactin concentration"
"HP:0032137",2019,54,30,8,"Decreased circulating IgG3 level"
"HP:0032136",2019,33,20,8,"Decreased circulating IgG1 level"
"HP:0032299",2019,152,91,8,"Increased circulating IgG2 level"
"HP:0003452",2019,6777,3092,8,"Increased serum iron"
"HP:0032138",2019,18,12,8,"Decreased circulating IgG4 level"
